Date,Close
2020-03-11,1264.3
2020-03-12,1122.93
2020-03-13,1210.13
2020-03-16,1037.42
2020-03-17,1106.51
2020-03-18,991.16
2020-03-19,1058.75
2020-03-20,1013.89
2020-03-23,1002.4
2020-03-24,1096.54
2020-03-25,1110.37
2020-03-26,1180.32
2020-03-27,1131.99
2020-03-30,1158.32
2020-03-31,1153.1
2020-04-01,1071.99
2020-04-02,1085.81
2020-04-03,1052.05
2020-04-06,1138.78
2020-04-07,1139.17
2020-04-08,1191.66
2020-04-09,1246.73
2020-04-13,1212.04
2020-04-14,1237.33
2020-04-15,1183.98
2020-04-16,1178.09
2020-04-17,1229.1
2020-04-20,1213.35
2020-04-21,1185.09
2020-04-22,1201.52
2020-04-23,1214.06
2020-04-24,1233.05
2020-04-27,1281.88
2020-04-28,1298.08
2020-04-29,1360.76
2020-04-30,1310.66
2020-05-01,1260.48
2020-05-04,1263.97
2020-05-05,1273.51
2020-05-06,1263.01
2020-05-07,1282.93
2020-05-08,1329.64
2020-05-11,1321.24
2020-05-12,1275.54
2020-05-13,1233.25
2020-05-14,1237.55
2020-05-15,1256.99
2020-05-18,1333.69
2020-05-19,1307.72
2020-05-20,1346.93
2020-05-21,1347.56
2020-05-22,1355.53
2020-05-26,1393.07
2020-05-27,1436.36
2020-05-28,1400.67
2020-05-29,1394.04
2020-06-01,1405.37
2020-06-02,1418.21
2020-06-03,1452.09
2020-06-04,1452.06
2020-06-05,1507.15
2020-06-08,1536.89
2020-06-09,1507.05
2020-06-10,1467.39
2020-06-11,1356.22
2020-06-12,1387.68
2020-06-15,1419.61
2020-06-16,1452.26
2020-06-17,1426.53
2020-06-18,1427.33
2020-06-19,1418.63
2020-06-22,1433.53
2020-06-23,1439.34
2020-06-24,1389.74
2020-06-25,1413.31
2020-06-26,1378.78
2020-06-29,1421.21
2020-06-30,1441.37
2020-07-01,1427.31
2020-07-02,1431.86
2020-07-06,1442.88
2020-07-07,1416.0
2020-07-08,1427.4
2020-07-09,1398.92
2020-07-10,1422.68
2020-07-13,1403.57
2020-07-14,1428.26
2020-07-15,1478.27
2020-07-16,1467.56
2020-07-17,1473.32
2020-07-20,1467.95
2020-07-21,1487.51
2020-07-22,1490.14
2020-07-23,1490.2
2020-07-24,1467.55
2020-07-27,1484.65
2020-07-28,1469.76
2020-07-29,1500.63
2020-07-30,1495.1
2020-07-31,1480.43
2020-08-03,1506.8
2020-08-04,1517.21
2020-08-05,1546.24
2020-08-06,1544.62
2020-08-07,1569.18
2020-08-10,1584.67
2020-08-11,1575.1
2020-08-12,1583.25
2020-08-13,1579.79
2020-08-14,1577.88
2020-08-17,1585.47
2020-08-18,1569.77
2020-08-19,1572.07
2020-08-20,1564.3
2020-08-21,1552.48
2020-08-24,1568.47
2020-08-25,1571.21
2020-08-26,1560.19
2020-08-27,1564.56
2020-08-28,1578.34
2020-08-31,1561.88
2020-09-01,1578.58
2020-09-02,1592.29
2020-09-03,1544.68
2020-09-04,1535.3
2020-09-08,1504.59
2020-09-09,1526.48
2020-09-10,1507.75
2020-09-11,1497.27
2020-09-14,1536.97
2020-09-15,1538.15
2020-09-16,1552.33
2020-09-17,1542.6
2020-09-18,1536.78
2020-09-21,1485.25
2020-09-22,1496.96
2020-09-23,1451.46
2020-09-24,1451.82
2020-09-25,1474.91
2020-09-28,1510.34
2020-09-29,1504.73
2020-09-30,1507.69
2020-10-01,1531.2
2020-10-02,1539.3
