Date,Close
2020-03-11,15.05
2020-03-12,11.68
2020-03-13,11.2
2020-03-16,9.49
2020-03-17,9.92
2020-03-18,8.9
2020-03-19,9.11
2020-03-20,8.36
2020-03-23,9.02
2020-03-24,11.16
2020-03-25,12.16
2020-03-26,12.38
2020-03-27,10.22
2020-03-30,9.81
2020-03-31,10.1
2020-04-01,9.32
2020-04-02,9.8
2020-04-03,8.85
2020-04-06,9.98
2020-04-07,10.57
2020-04-08,11.47
2020-04-09,11.73
2020-04-13,11.1
2020-04-14,12.06
2020-04-15,11.46
2020-04-16,11.11
2020-04-17,11.87
2020-04-20,12.35
2020-04-21,12.01
2020-04-22,12.64
2020-04-23,13.11
2020-04-24,12.94
2020-04-27,13.52
2020-04-28,13.69
2020-04-29,14.8
2020-04-30,14.03
2020-05-01,12.96
2020-05-04,13.43
2020-05-05,13.25
2020-05-06,13.87
2020-05-07,13.81
2020-05-08,14.77
2020-05-11,14.56
2020-05-12,13.97
2020-05-13,13.54
2020-05-14,13.97
2020-05-15,14.07
2020-05-18,15.14
2020-05-19,15.51
2020-05-20,15.91
2020-05-21,16.07
2020-05-22,15.86
2020-05-26,16.33
2020-05-27,16.85
2020-05-28,16.43
2020-05-29,16.7
2020-06-01,17.67
2020-06-02,17.94
2020-06-03,18.6
2020-06-04,18.28
2020-06-05,18.69
2020-06-08,19.64
2020-06-09,19.33
2020-06-10,18.62
2020-06-11,17.17
2020-06-12,17.93
2020-06-15,18.99
2020-06-16,20.1
2020-06-17,19.29
2020-06-18,19.8
2020-06-19,19.9
2020-06-22,19.97
2020-06-23,19.74
2020-06-24,19.72
2020-06-25,19.88
2020-06-26,18.58
2020-06-29,19.52
2020-06-30,19.72
2020-07-01,19.84
2020-07-02,20.0
2020-07-06,21.34
2020-07-07,26.17
2020-07-08,28.27
2020-07-09,27.83
2020-07-10,28.89
2020-07-13,30.09
2020-07-14,33.78
2020-07-15,35.81
2020-07-16,36.65
2020-07-17,36.81
2020-07-20,38.4
2020-07-21,38.98
2020-07-22,40.35
2020-07-23,42.46
2020-07-24,40.99
2020-07-27,42.5
2020-07-28,40.46
2020-07-29,36.6
2020-07-30,36.67
2020-07-31,36.69
2020-08-03,39.78
2020-08-04,43.54
2020-08-05,46.4
2020-08-06,46.53
2020-08-07,46.0
2020-08-10,47.28
2020-08-11,42.37
2020-08-12,44.94
2020-08-13,46.73
2020-08-14,45.63
2020-08-17,47.73
2020-08-18,46.31
2020-08-19,48.14
2020-08-20,45.99
2020-08-21,48.23
2020-08-24,51.0
2020-08-25,50.79
2020-08-26,50.03
2020-08-27,52.1
2020-08-28,55.51
2020-08-31,56.56
2020-09-01,58.27
2020-09-02,57.08
2020-09-03,51.15
2020-09-04,49.22
2020-09-08,51.89
2020-09-09,55.24
2020-09-10,56.19
2020-09-11,55.88
2020-09-14,59.1
2020-09-15,61.01
2020-09-16,62.33
2020-09-17,59.52
2020-09-18,60.86
2020-09-21,60.2
2020-09-22,62.8
2020-09-23,61.72
2020-09-24,60.63
2020-09-25,66.46
2020-09-28,71.98
2020-09-29,72.8
2020-09-30,77.07
2020-10-01,79.97
2020-10-02,76.45
2020-10-05,78.62
2020-10-06,78.57
2020-10-07,78.05
2020-10-08,70.54
2020-10-09,71.43
2020-10-12,63.79
2020-10-13,65.35
2020-10-14,63.27
2020-10-15,64.21
2020-10-16,62.39
2020-10-19,62.38
2020-10-20,62.58
2020-10-21,56.82
2020-10-22,57.47
2020-10-23,56.03
2020-10-26,56.3
2020-10-27,54.66
2020-10-28,55.84
2020-10-29,54.26
2020-10-30,52.02
2020-11-02,54.18
2020-11-03,54.0
2020-11-04,54.0
2020-11-05,58.0
2020-11-06,57.73
2020-11-09,55.49
2020-11-10,53.59
2020-11-11,54.0
2020-11-12,53.38
2020-11-13,55.4
2020-11-16,55.53
2020-11-17,58.49
2020-11-18,56.73
2020-11-19,59.5
2020-11-20,61.44
2020-11-23,63.79
2020-11-24,66.34
2020-11-25,67.97
2020-11-27,66.75
2020-11-30,64.08
2020-12-01,62.49
2020-12-02,60.99
2020-12-03,58.24
2020-12-04,57.71
2020-12-07,58.63
2020-12-08,61.31
2020-12-09,57.12
2020-12-10,57.58
2020-12-11,58.28
2020-12-14,57.1
2020-12-15,63.17
2020-12-16,61.8
2020-12-17,62.31
2020-12-18,62.7
2020-12-21,66.18
2020-12-22,69.27
2020-12-23,69.87
2020-12-24,68.62
2020-12-28,67.88
2020-12-29,63.77
2020-12-30,67.4
2020-12-31,69.38
2021-01-04,69.98
2021-01-05,73.09
2021-01-06,85.17
2021-01-07,90.92
2021-01-08,96.5
2021-01-11,95.62
2021-01-12,93.44
2021-01-13,90.63
2021-01-14,88.92
2021-01-15,84.25
2021-01-19,85.62
2021-01-20,81.9
2021-01-21,87.41
2021-01-22,86.39
2021-01-25,78.61
2021-01-26,75.71
2021-01-27,69.82
2021-01-28,71.84
2021-01-29,69.27
2021-02-01,69.88
2021-02-02,71.22
2021-02-03,74.12
2021-02-04,73.9
2021-02-05,75.08
2021-02-08,75.4
2021-02-09,77.57
2021-02-10,78.08
2021-02-11,82.2
2021-02-12,83.68
2021-02-16,77.22
2021-02-17,74.2
2021-02-18,67.09
2021-02-19,68.5
2021-02-22,63.39
2021-02-23,60.33
2021-02-24,62.56
2021-02-25,57.98
2021-02-26,62.58
2021-03-01,67.15
2021-03-02,64.34
2021-03-03,56.62
2021-03-04,53.42
2021-03-05,52.47
