Date,Close
2016-10-10,61.32
2016-10-11,62.35
2016-10-12,63.49
2016-10-13,62.8
2016-10-14,62.96
2016-10-17,64.76
2016-10-18,65.52
2016-10-19,66.73
2016-10-20,67.33
2016-10-21,71.27
2016-10-24,70.8
2016-10-25,70.97
2016-10-26,70.57
2016-10-27,68.85
2016-10-28,68.6
2016-10-31,68.81
2016-11-01,68.83
2016-11-02,68.36
2016-11-03,66.85
2016-11-04,63.77
2016-11-07,63.77
2016-11-08,67.07
2016-11-09,74.08
2016-11-10,79.86
2016-11-11,79.51
2016-11-14,79.41
2016-11-15,77.61
2016-11-16,74.33
2016-11-17,69.35
2016-11-18,68.15
2016-11-21,67.29
2016-11-22,72.51
2016-11-23,73.71
2016-11-25,70.77
2016-11-28,71.43
2016-11-29,71.11
2016-11-30,73.18
2016-12-01,72.88
2016-12-02,74.39
2016-12-05,77.37
2016-12-06,78.33
2016-12-07,79.34
2016-12-08,77.64
2016-12-09,75.07
2016-12-12,78.48
2016-12-13,76.7
2016-12-14,74.3
2016-12-15,75.28
2016-12-16,74.08
2016-12-19,74.86
2016-12-20,77.88
2016-12-21,75.87
2016-12-22,72.63
2016-12-23,73.51
2016-12-27,74.24
2016-12-28,74.18
2016-12-29,73.27
2016-12-30,73.19
2017-01-03,70.32
2017-01-04,70.47
2017-01-05,70.12
2017-01-06,67.76
2017-01-09,66.29
2017-01-10,67.51
2017-01-11,70.57
2017-01-12,71.32
2017-01-13,70.32
2017-01-17,68.5
2017-01-18,68.46
2017-01-19,67.72
2017-01-20,68.93
2017-01-23,69.28
2017-01-24,70.21
2017-01-25,69.82
2017-01-26,69.14
2017-01-27,69.07
2017-01-30,67.8
2017-01-31,67.51
2017-02-01,67.97
2017-02-02,68.97
2017-02-03,67.43
2017-02-06,66.51
2017-02-07,66.33
2017-02-08,64.55
2017-02-09,66.55
2017-02-10,65.26
2017-02-13,64.59
2017-02-14,64.38
2017-02-15,65.48
2017-02-16,67.62
2017-02-17,71.36
2017-02-21,69.4
2017-02-22,69.2
2017-02-23,68.56
2017-02-24,67.51
2017-02-27,67.99
2017-02-28,67.39
2017-03-01,70.04
2017-03-02,67.05
2017-03-03,67.26
2017-03-06,67.95
2017-03-07,64.8
2017-03-08,62.7
2017-03-09,62.19
2017-03-10,60.63
2017-03-13,62.73
2017-03-14,61.56
2017-03-15,63.99
2017-03-16,63.68
2017-03-17,62.88
2017-03-20,61.93
2017-03-21,61.38
2017-03-22,62.75
2017-03-23,60.86
2017-03-24,60.74
2017-03-27,63.53
2017-03-28,64.71
2017-03-29,65.02
2017-03-30,64.62
2017-03-31,64.65
2017-04-03,67.12
2017-04-04,68.32
2017-04-05,67.7
2017-04-06,70.04
2017-04-07,70.1
2017-04-10,71.14
2017-04-11,69.41
2017-04-12,66.95
2017-04-13,66.36
2017-04-17,67.16
2017-04-18,66.62
2017-04-19,65.89
2017-04-20,66.81
2017-04-21,66.19
2017-04-24,67.22
2017-04-25,66.48
2017-04-26,66.68
2017-04-27,65.6
2017-04-28,65.87
2017-05-01,65.64
2017-05-02,70.09
2017-05-03,68.06
2017-05-04,65.64
2017-05-05,66.52
2017-05-08,67.19
2017-05-09,67.43
2017-05-10,67.7
2017-05-11,68.21
2017-05-12,68.84
2017-05-15,68.02
2017-05-16,69.55
2017-05-17,68.51
2017-05-18,68.39
2017-05-19,68.35
2017-05-22,67.39
2017-05-23,68.45
2017-05-24,68.41
2017-05-25,67.35
2017-05-26,68.11
2017-05-30,66.33
2017-05-31,66.69
2017-06-01,67.27
2017-06-02,65.66
2017-06-05,66.02
2017-06-06,65.99
2017-06-07,63.93
2017-06-08,65.19
2017-06-09,66.0
2017-06-12,66.49
2017-06-13,66.32
2017-06-14,65.17
2017-06-15,61.23
2017-06-16,60.03
2017-06-19,59.18
2017-06-20,57.41
2017-06-21,58.71
2017-06-22,58.9
2017-06-23,60.73
2017-06-26,61.25
2017-06-27,61.05
2017-06-28,62.89
2017-06-29,63.99
2017-06-30,64.36
2017-07-03,64.82
2017-07-05,65.87
2017-07-06,64.79
2017-07-07,65.63
2017-07-10,66.33
2017-07-11,68.76
2017-07-12,69.25
2017-07-13,69.77
2017-07-14,70.25
2017-07-17,69.91
2017-07-18,70.38
2017-07-19,70.74
2017-07-20,71.53
2017-07-21,71.17
2017-07-24,70.87
2017-07-25,71.85
2017-07-26,71.72
2017-07-27,68.24
2017-07-28,69.1
2017-07-31,71.69
2017-08-01,73.02
2017-08-02,72.8
2017-08-03,70.27
2017-08-04,71.25
2017-08-07,72.1
2017-08-08,72.54
2017-08-09,72.13
2017-08-10,71.67
2017-08-11,70.88
2017-08-14,70.89
2017-08-15,70.28
2017-08-16,70.0
2017-08-17,69.55
2017-08-18,70.39
2017-08-21,71.36
2017-08-22,72.22
