Date,Close
2020-03-11,97.37
2020-03-12,87.3
2020-03-13,94.61
2020-03-16,84.03
2020-03-17,93.61
2020-03-18,90.2
2020-03-19,86.68
2020-03-20,79.29
2020-03-23,71.77
2020-03-24,81.75
2020-03-25,85.66
2020-03-26,92.42
2020-03-27,91.39
2020-03-30,97.95
2020-03-31,93.53
2020-04-01,90.89
2020-04-02,92.55
2020-04-03,93.79
2020-04-06,100.07
2020-04-07,99.43
2020-04-08,102.57
2020-04-09,106.3
2020-04-13,101.74
2020-04-14,105.95
2020-04-15,104.41
2020-04-16,106.69
2020-04-17,109.57
2020-04-20,108.14
2020-04-21,103.69
2020-04-22,103.06
2020-04-23,102.3
2020-04-24,104.05
2020-04-27,109.96
2020-04-28,109.55
2020-04-29,109.93
2020-04-30,108.03
2020-05-01,105.02
2020-05-04,104.54
2020-05-05,107.2
2020-05-06,104.05
2020-05-07,105.72
2020-05-08,105.98
2020-05-11,107.6
2020-05-12,106.88
2020-05-13,107.26
2020-05-14,107.84
2020-05-15,110.4
2020-05-18,113.22
2020-05-19,110.94
2020-05-20,112.99
2020-05-21,112.28
2020-05-22,113.61
2020-05-26,114.54
2020-05-27,113.47
2020-05-28,114.63
2020-05-29,116.69
2020-06-01,117.1
2020-06-02,117.46
2020-06-03,117.55
2020-06-04,116.16
2020-06-05,118.11
2020-06-08,119.48
2020-06-09,118.29
2020-06-10,118.21
2020-06-11,112.01
2020-06-12,113.89
2020-06-15,116.09
2020-06-16,117.23
2020-06-17,116.84
2020-06-18,117.99
2020-06-19,117.53
2020-06-22,118.4
2020-06-23,117.3
2020-06-24,114.02
2020-06-25,117.39
2020-06-26,114.55
2020-06-29,116.27
2020-06-30,118.16
2020-07-01,119.44
2020-07-02,118.75
2020-07-06,119.76
2020-07-07,119.15
2020-07-08,120.37
2020-07-09,119.48
2020-07-10,121.54
2020-07-13,121.66
2020-07-14,123.44
2020-07-15,125.45
2020-07-16,125.64
2020-07-17,127.04
2020-07-20,129.86
2020-07-21,129.58
2020-07-22,132.63
2020-07-23,129.97
2020-07-24,129.13
2020-07-27,129.1
2020-07-28,126.75
2020-07-29,129.58
2020-07-30,128.48
2020-07-31,129.87
2020-08-03,128.93
2020-08-04,128.28
2020-08-05,128.94
2020-08-06,129.27
2020-08-07,131.42
2020-08-10,130.09
2020-08-11,129.04
2020-08-12,128.99
2020-08-13,128.86
2020-08-14,127.83
2020-08-17,128.89
2020-08-18,128.63
2020-08-19,128.45
2020-08-20,129.03
2020-08-21,128.5
2020-08-24,130.14
2020-08-25,128.68
2020-08-26,131.09
2020-08-27,130.41
2020-08-28,130.4
2020-08-31,132.95
2020-09-01,133.35
2020-09-02,135.78
2020-09-03,131.8
2020-09-04,128.87
2020-09-08,125.06
2020-09-09,127.78
2020-09-10,124.02
2020-09-11,124.8
2020-09-14,126.08
2020-09-15,127.24
2020-09-16,126.39
2020-09-17,123.55
2020-09-18,121.57
2020-09-21,121.18
2020-09-22,122.44
2020-09-23,118.87
2020-09-24,120.43
2020-09-25,123.14
2020-09-28,124.47
2020-09-29,120.51
2020-09-30,121.83
2020-10-01,123.03
2020-10-02,122.65
2020-10-05,123.98
2020-10-06,122.68
2020-10-07,122.1
2020-10-08,123.71
2020-10-09,124.16
2020-10-12,125.47
2020-10-13,125.47
2020-10-14,126.74
2020-10-15,127.49
2020-10-16,127.95
2020-10-19,126.57
2020-10-20,128.07
2020-10-21,131.42
2020-10-22,129.16
2020-10-23,128.19
2020-10-26,126.47
2020-10-27,124.2
2020-10-28,120.86
2020-10-29,121.14
2020-10-30,120.12
2020-11-02,122.3
2020-11-03,124.02
2020-11-04,128.37
2020-11-05,132.26
2020-11-06,132.25
2020-11-09,128.75
2020-11-10,126.22
2020-11-11,128.86
2020-11-12,125.94
2020-11-13,124.92
2020-11-16,124.63
2020-11-17,123.44
2020-11-18,121.85
2020-11-19,123.87
2020-11-20,125.42
2020-11-23,125.11
2020-11-24,126.36
2020-11-25,126.42
2020-11-27,126.21
2020-11-30,127.07
2020-12-01,128.98
2020-12-02,128.43
2020-12-03,124.48
2020-12-04,124.88
2020-12-07,128.12
2020-12-08,128.21
2020-12-09,125.67
2020-12-10,124.57
2020-12-11,125.24
2020-12-14,123.62
2020-12-15,126.86
2020-12-16,126.67
2020-12-17,128.06
2020-12-18,128.16
2020-12-21,127.62
2020-12-22,129.46
2020-12-23,127.52
2020-12-24,128.18
2020-12-28,128.41
2020-12-29,128.7
2020-12-30,129.7
2020-12-31,132.29
2021-01-04,131.56
2021-01-05,131.52
2021-01-06,134.94
2021-01-07,136.34
2021-01-08,138.34
2021-01-11,140.42
2021-01-12,141.44
2021-01-13,142.01
2021-01-14,141.65
2021-01-15,139.57
2021-01-19,141.78
2021-01-20,143.18
2021-01-21,140.92
2021-01-22,139.94
2021-01-25,141.82
2021-01-26,140.65
2021-01-27,140.72
2021-01-28,138.56
2021-01-29,134.81
2021-02-01,138.14
2021-02-02,142.13
2021-02-03,141.68
2021-02-04,143.08
2021-02-05,142.11
2021-02-08,141.97
2021-02-09,142.64
2021-02-10,141.99
2021-02-11,141.89
2021-02-12,141.51
2021-02-16,143.5
2021-02-17,144.2
2021-02-18,144.39
2021-02-19,143.94
2021-02-22,141.14
2021-02-23,139.86
2021-02-24,141.51
2021-02-25,139.84
2021-02-26,137.82
2021-03-01,141.39
2021-03-02,140.16
2021-03-03,136.25
2021-03-04,137.53
2021-03-05,144.21
2021-03-08,144.5
2021-03-09,146.15
2021-03-10,144.06
2021-03-11,144.1
2021-03-12,144.42
2021-03-15,145.99
2021-03-16,145.47
2021-03-17,144.02
2021-03-18,144.94
2021-03-19,145.74
2021-03-22,147.12
2021-03-23,147.57
2021-03-24,147.33
2021-03-25,146.57
2021-03-26,150.72
2021-03-29,150.84
2021-03-30,147.45
2021-03-31,147.46
2021-04-01,150.85
2021-04-05,152.1
2021-04-06,152.66
2021-04-07,150.78
2021-04-08,153.52
2021-04-09,156.1
2021-04-12,156.09
2021-04-13,157.93
2021-04-14,157.44
2021-04-15,160.05
2021-04-16,160.17
2021-04-19,158.63
2021-04-20,159.68
2021-04-21,159.32
2021-04-22,159.72
2021-04-23,162.47
